time,exchange,symbol,interval,price_open,price_high,price_low,price_close,price_volume_usd,taker_aggregated_buy_volume_usd,taker_aggregated_sell_volume_usd,unit,agg_taker_aggregated_buy_volume_usd,agg_taker_aggregated_sell_volume_usd
2025-01-22 12:00:00,Binance,BTC,1h,105100.38,105584.23,105060.35,105275.86,77881608.9233,38742816.8124,39138792.1109,usd,38742816.8124,39138792.1109
2025-01-22 13:00:00,Binance,BTC,1h,105275.87,105363.76,103768.14,104073.94,165230406.7411,63416287.5376,101814119.2035,usd,63416287.5376,101814119.2035
2025-01-22 14:00:00,Binance,BTC,1h,104074.43,104949.0,103662.58,104393.66,232911981.4859,112616414.0542,120295567.4317,usd,112616414.0542,120295567.4317
2025-01-22 15:00:00,Binance,BTC,1h,104393.67,105148.95,103982.0,104180.01,151875416.0581,83616549.9764,68258866.0817,usd,83616549.9764,68258866.0817
2025-01-22 16:00:00,Binance,BTC,1h,104180.01,104232.64,103339.12,103704.64,174616939.6405,75160051.4179,99456888.2226,usd,75160051.4179,99456888.2226
2025-01-22 17:00:00,Binance,BTC,1h,103704.65,104604.76,103665.73,104345.8,111111477.2329,64784535.6305,46326941.6024,usd,64784535.6305,46326941.6024
2025-01-22 18:00:00,Binance,BTC,1h,104345.8,104684.0,103756.48,103896.01,83381396.6571,45254732.8768,38126663.7803,usd,45254732.8768,38126663.7803
2025-01-22 19:00:00,Binance,BTC,1h,103896.01,104754.64,103853.66,104630.0,85116563.9882,46357153.1718,38759410.8164,usd,46357153.1718,38759410.8164
2025-01-22 20:00:00,Binance,BTC,1h,104630.0,104830.12,104070.61,104321.1,130866423.7981,64402939.2997,66463484.4984,usd,64402939.2997,66463484.4984
2025-01-22 21:00:00,Binance,BTC,1h,104321.11,104369.12,103611.66,104088.03,73791248.0332,35948447.896,37842800.1372,usd,35948447.896,37842800.1372
2025-01-22 22:00:00,Binance,BTC,1h,104086.95,104514.8,103770.01,103866.79,57837708.9063,26751877.9011,31085831.0052,usd,26751877.9011,31085831.0052
2025-01-22 23:00:00,Binance,BTC,1h,103866.79,104143.99,103654.0,103706.66,45501907.6001,22791198.4174,22710709.1827,usd,22791198.4174,22710709.1827
2025-01-23 00:00:00,Binance,BTC,1h,103706.66,103819.99,103052.82,103307.51,99211171.2791,43031327.5291,56179843.75,usd,43031327.5291,56179843.75
2025-01-23 01:00:00,Binance,BTC,1h,103307.51,103653.84,102588.15,102931.94,131114081.0626,63975118.8763,67138962.1863,usd,63975118.8763,67138962.1863
2025-01-23 02:00:00,Binance,BTC,1h,102931.94,102983.39,102100.0,102655.34,199056894.3494,88113764.3201,110943130.0293,usd,88113764.3201,110943130.0293
2025-01-23 03:00:00,Binance,BTC,1h,102655.34,103007.75,102197.34,102461.25,80668495.1814,36345967.3593,44322527.8221,usd,36345967.3593,44322527.8221
2025-01-23 04:00:00,Binance,BTC,1h,102461.24,102493.15,101575.5,102075.22,166131137.4567,67596731.0953,98534406.3614,usd,67596731.0953,98534406.3614
2025-01-23 05:00:00,Binance,BTC,1h,102075.21,102639.36,102000.0,102532.52,91093620.8053,49294369.1764,41799251.6289,usd,49294369.1764,41799251.6289
2025-01-23 06:00:00,Binance,BTC,1h,102532.52,102968.31,102209.23,102256.7,61183159.4136,28948864.6313,32234294.7823,usd,28948864.6313,32234294.7823
2025-01-23 07:00:00,Binance,BTC,1h,102256.71,102803.2,102084.51,102710.27,82666879.4341,50061964.1429,32604915.2912,usd,50061964.1429,32604915.2912
2025-01-23 08:00:00,Binance,BTC,1h,102710.28,102724.94,102060.0,102215.75,62812365.4724,32130036.7603,30682328.7121,usd,32130036.7603,30682328.7121
2025-01-23 09:00:00,Binance,BTC,1h,102215.75,102467.73,101650.0,101672.01,91468282.4633,35915697.5835,55552584.8798,usd,35915697.5835,55552584.8798
2025-01-23 10:00:00,Binance,BTC,1h,101672.0,102072.72,101262.28,101683.61,103925249.646,46186846.1602,57738403.4858,usd,46186846.1602,57738403.4858
2025-01-23 11:00:00,Binance,BTC,1h,101683.61,102195.03,101683.6,101944.49,69544461.8699,41344779.8894,28199681.9805,usd,41344779.8894,28199681.9805
2025-01-23 12:00:00,Binance,BTC,1h,101944.5,102135.05,101401.31,101635.58,89347185.3987,43568460.6257,45778724.773,usd,43568460.6257,45778724.773
2025-01-23 13:00:00,Binance,BTC,1h,101635.59,102709.93,101281.62,102512.28,131446435.8488,73481010.591,57965425.2578,usd,73481010.591,57965425.2578
2025-01-23 14:00:00,Binance,BTC,1h,102512.28,106050.86,101989.81,105213.5,612579991.3219,323422577.5586,289157413.7633,usd,323422577.5586,289157413.7633
2025-01-23 15:00:00,Binance,BTC,1h,105213.6,105792.0,102643.49,105263.52,960365816.7366,480178324.8904,480187491.8462,usd,480178324.8904,480187491.8462
2025-01-23 16:00:00,Binance,BTC,1h,105263.52,106850.0,105028.0,105139.18,546488855.3846,287863118.0108,258625737.3738,usd,287863118.0108,258625737.3738
2025-01-23 17:00:00,Binance,BTC,1h,105139.18,106230.42,104211.0,105927.78,208251810.876,97456759.6212,110795051.2548,usd,97456759.6212,110795051.2548
2025-01-23 18:00:00,Binance,BTC,1h,105927.78,106142.46,105100.0,105424.39,126035258.198,56897565.3607,69137692.8373,usd,56897565.3607,69137692.8373
2025-01-23 19:00:00,Binance,BTC,1h,105424.39,105514.73,103399.98,103770.04,192366606.9854,89049119.1231,103317487.8623,usd,89049119.1231,103317487.8623
2025-01-23 20:00:00,Binance,BTC,1h,103770.05,106421.03,102559.2,103284.48,973636466.635,507086390.8694,466550075.7656,usd,507086390.8694,466550075.7656
2025-01-23 21:00:00,Binance,BTC,1h,103284.01,103410.57,102195.7,103079.08,264332753.0248,139345899.5963,124986853.4285,usd,139345899.5963,124986853.4285
2025-01-23 22:00:00,Binance,BTC,1h,103079.08,104700.0,102981.07,103978.82,191685785.575,96055987.6017,95629797.9733,usd,96055987.6017,95629797.9733
2025-01-23 23:00:00,Binance,BTC,1h,103978.82,104544.48,103776.06,103910.34,75348083.7844,36474269.1895,38873814.5949,usd,36474269.1895,38873814.5949
2025-01-24 00:00:00,Binance,BTC,1h,103910.35,104157.98,103424.58,103446.62,82444676.9742,36228241.5775,46216435.3967,usd,36228241.5775,46216435.3967
2025-01-24 01:00:00,Binance,BTC,1h,103446.62,103900.0,103039.87,103234.3,75824339.2125,36065884.797,39758454.4155,usd,36065884.797,39758454.4155
2025-01-24 02:00:00,Binance,BTC,1h,103234.3,103545.39,102956.72,103016.01,81631806.5657,43257311.2452,38374495.3205,usd,43257311.2452,38374495.3205
2025-01-24 03:00:00,Binance,BTC,1h,103016.0,104298.0,102750.0,103891.75,152022009.1362,75265443.1453,76756565.9909,usd,75265443.1453,76756565.9909
2025-01-24 04:00:00,Binance,BTC,1h,103891.75,104924.4,103804.77,104631.99,96455681.2265,50778732.721,45676948.5055,usd,50778732.721,45676948.5055
2025-01-24 05:00:00,Binance,BTC,1h,104631.98,105262.13,104543.21,105222.15,92924057.6109,53872912.5744,39051145.0365,usd,53872912.5744,39051145.0365
2025-01-24 06:00:00,Binance,BTC,1h,105222.15,105355.0,104628.0,104991.01,71138482.1861,31847363.5241,39291118.662,usd,31847363.5241,39291118.662
2025-01-24 07:00:00,Binance,BTC,1h,104991.01,105181.82,104660.0,105046.8,68628930.3037,36149690.2819,32479240.0218,usd,36149690.2819,32479240.0218
2025-01-24 08:00:00,Binance,BTC,1h,105046.79,105650.0,104922.41,105500.76,98896263.7006,51176193.8829,47720069.8177,usd,51176193.8829,47720069.8177
2025-01-24 09:00:00,Binance,BTC,1h,105500.76,105759.0,105053.8,105146.67,89925047.6829,41926943.8856,47998103.7973,usd,41926943.8856,47998103.7973
2025-01-24 10:00:00,Binance,BTC,1h,105146.67,105428.0,105051.46,105416.75,70717425.6164,37587753.9047,33129671.7117,usd,37587753.9047,33129671.7117
2025-01-24 11:00:00,Binance,BTC,1h,105416.75,105527.69,105214.15,105420.1,54441860.4909,25771820.6551,28670039.8358,usd,25771820.6551,28670039.8358
2025-01-24 12:00:00,Binance,BTC,1h,105420.11,105586.29,105183.65,105526.58,66122081.2748,32324351.1767,33797730.0981,usd,32324351.1767,33797730.0981
2025-01-24 13:00:00,Binance,BTC,1h,105526.58,105793.61,104982.03,105118.07,79219527.468,36538661.5124,42680865.9556,usd,36538661.5124,42680865.9556
2025-01-24 14:00:00,Binance,BTC,1h,105118.06,106321.66,104669.17,105758.0,233358972.5453,130491254.9117,102867717.6336,usd,130491254.9117,102867717.6336
2025-01-24 15:00:00,Binance,BTC,1h,105758.0,105990.5,105259.49,105859.98,140829978.6833,67168879.8,73661098.8833,usd,67168879.8,73661098.8833
2025-01-24 16:00:00,Binance,BTC,1h,105859.99,106174.99,105589.0,105645.89,151808343.4855,77946778.3398,73861565.1457,usd,77946778.3398,73861565.1457
2025-01-24 17:00:00,Binance,BTC,1h,105645.88,106699.99,105612.0,106458.46,145866297.603,82386380.4822,63479917.1208,usd,82386380.4822,63479917.1208
2025-01-24 18:00:00,Binance,BTC,1h,106458.47,107120.0,106056.95,106327.72,187371850.1461,103676766.3033,83695083.8428,usd,103676766.3033,83695083.8428
2025-01-24 19:00:00,Binance,BTC,1h,106327.31,106606.01,105687.0,105760.94,97943495.1736,41051869.6911,56891625.4825,usd,41051869.6911,56891625.4825
2025-01-24 20:00:00,Binance,BTC,1h,105760.93,105781.0,104736.84,104859.11,141150573.1622,60992692.816,80157880.3462,usd,60992692.816,80157880.3462
2025-01-24 21:00:00,Binance,BTC,1h,104859.4,105391.47,104859.4,105124.61,78750320.9294,39926063.4193,38824257.5101,usd,39926063.4193,38824257.5101
2025-01-24 22:00:00,Binance,BTC,1h,105124.61,105477.0,104706.08,104777.25,56802028.9611,24258454.0996,32543574.8615,usd,24258454.0996,32543574.8615
2025-01-24 23:00:00,Binance,BTC,1h,104777.25,104925.2,104456.89,104870.5,69544524.3227,34910578.6199,34633945.7028,usd,34910578.6199,34633945.7028
2025-01-25 00:00:00,Binance,BTC,1h,104870.51,104870.51,104361.89,104419.59,80797302.1475,33831780.1576,46965521.9899,usd,33831780.1576,46965521.9899
2025-01-25 01:00:00,Binance,BTC,1h,104419.58,104815.01,104380.15,104738.0,47086906.5877,28384640.8526,18702265.7351,usd,28384640.8526,18702265.7351
2025-01-25 02:00:00,Binance,BTC,1h,104738.01,104830.27,104473.67,104559.54,27933200.638,14120505.4419,13812695.1961,usd,14120505.4419,13812695.1961
2025-01-25 03:00:00,Binance,BTC,1h,104559.54,105280.82,104461.0,105202.4,56678531.7643,34240764.454,22437767.3103,usd,34240764.454,22437767.3103
2025-01-25 04:00:00,Binance,BTC,1h,105202.4,105202.4,104620.0,104648.0,34848622.6848,14981354.87,19867267.8148,usd,14981354.87,19867267.8148
2025-01-25 05:00:00,Binance,BTC,1h,104647.99,104701.18,104236.95,104365.97,38473550.3947,16802720.8912,21670829.5035,usd,16802720.8912,21670829.5035
2025-01-25 06:00:00,Binance,BTC,1h,104365.96,104480.0,104216.81,104308.0,48495207.3096,20692110.4053,27803096.9043,usd,20692110.4053,27803096.9043
2025-01-25 07:00:00,Binance,BTC,1h,104308.0,104523.25,104287.24,104385.98,25256760.3728,13224613.5794,12032146.7934,usd,13224613.5794,12032146.7934
2025-01-25 08:00:00,Binance,BTC,1h,104385.99,104497.54,104135.71,104341.98,37578422.4339,17827150.1487,19751272.2852,usd,17827150.1487,19751272.2852
2025-01-25 09:00:00,Binance,BTC,1h,104341.99,104450.48,104276.41,104366.63,27389056.312,15384687.3805,12004368.9315,usd,15384687.3805,12004368.9315
2025-01-25 10:00:00,Binance,BTC,1h,104366.62,104661.04,104106.09,104540.0,38366178.5636,19969454.8225,18396723.7411,usd,19969454.8225,18396723.7411
2025-01-25 11:00:00,Binance,BTC,1h,104540.0,104700.01,104391.27,104670.99,27631716.3361,13862177.0972,13769539.2389,usd,13862177.0972,13769539.2389
2025-01-25 12:00:00,Binance,BTC,1h,104670.99,104792.0,104456.0,104753.07,27084289.9486,14777986.7762,12306303.1724,usd,14777986.7762,12306303.1724
2025-01-25 13:00:00,Binance,BTC,1h,104753.08,104868.0,104629.31,104717.04,41453717.0156,23712859.5758,17740857.4398,usd,23712859.5758,17740857.4398
2025-01-25 14:00:00,Binance,BTC,1h,104717.05,104721.99,104473.16,104600.01,28122029.158,12003681.5725,16118347.5855,usd,12003681.5725,16118347.5855
2025-01-25 15:00:00,Binance,BTC,1h,104600.0,105111.11,104594.01,104897.79,56707869.3325,27502157.0543,29205712.2782,usd,27502157.0543,29205712.2782
2025-01-25 16:00:00,Binance,BTC,1h,104897.79,104989.49,104591.67,104654.9,44465354.2182,20146625.4458,24318728.7724,usd,20146625.4458,24318728.7724
2025-01-25 17:00:00,Binance,BTC,1h,104654.91,104934.39,104449.75,104899.71,57197983.5533,30614509.9823,26583473.571,usd,30614509.9823,26583473.571
2025-01-25 18:00:00,Binance,BTC,1h,104899.72,105286.52,104843.25,104983.49,51069802.0937,21633505.3187,29436296.775,usd,21633505.3187,29436296.775
2025-01-25 19:00:00,Binance,BTC,1h,104983.5,105187.5,104909.09,105055.16,39356676.1161,19984511.0242,19372165.0919,usd,19984511.0242,19372165.0919
2025-01-25 20:00:00,Binance,BTC,1h,105055.16,105200.0,104965.7,104965.71,22743789.0576,10448024.443,12295764.6146,usd,10448024.443,12295764.6146
2025-01-25 21:00:00,Binance,BTC,1h,104965.71,105123.5,104866.66,105102.84,41090700.4954,23841883.7197,17248816.7757,usd,23841883.7197,17248816.7757
2025-01-25 22:00:00,Binance,BTC,1h,105102.84,105250.0,105004.53,105077.54,23250258.6943,9235486.5368,14014772.1575,usd,9235486.5368,14014772.1575
2025-01-25 23:00:00,Binance,BTC,1h,105077.54,105134.9,104696.0,104746.85,26433606.2,10061804.82,16371801.38,usd,10061804.82,16371801.38
2025-01-26 00:00:00,Binance,BTC,1h,104746.86,104841.84,104515.44,104599.96,39714619.8722,17250948.9487,22463670.9235,usd,17250948.9487,22463670.9235
2025-01-26 01:00:00,Binance,BTC,1h,104599.95,104772.0,104503.7,104621.37,32211746.9227,17216097.7248,14995649.1979,usd,17216097.7248,14995649.1979
2025-01-26 02:00:00,Binance,BTC,1h,104621.37,104718.16,104520.03,104696.25,18296733.621,9836712.0581,8460021.5629,usd,9836712.0581,8460021.5629
2025-01-26 03:00:00,Binance,BTC,1h,104696.25,105273.24,104696.24,105062.42,47615973.8506,31578045.1187,16037928.7319,usd,31578045.1187,16037928.7319
2025-01-26 04:00:00,Binance,BTC,1h,105062.41,105500.0,104978.82,105174.27,49672035.3716,29897342.7062,19774692.6654,usd,29897342.7062,19774692.6654
2025-01-26 05:00:00,Binance,BTC,1h,105174.28,105200.0,105013.6,105094.12,32016928.32,15860486.8243,16156441.4957,usd,15860486.8243,16156441.4957
2025-01-26 06:00:00,Binance,BTC,1h,105094.13,105118.78,104959.2,104990.75,25613774.8841,8195904.5618,17417870.3223,usd,8195904.5618,17417870.3223
2025-01-26 07:00:00,Binance,BTC,1h,104990.75,105100.0,104950.0,104998.35,21877211.7059,12482408.1943,9394803.5116,usd,12482408.1943,9394803.5116
2025-01-26 08:00:00,Binance,BTC,1h,104998.36,105221.36,104863.31,105030.4,29780755.0822,17488648.1015,12292106.9807,usd,17488648.1015,12292106.9807
2025-01-26 09:00:00,Binance,BTC,1h,105030.4,105030.41,104444.01,104630.03,65011249.5879,26265795.9662,38745453.6217,usd,26265795.9662,38745453.6217
2025-01-26 10:00:00,Binance,BTC,1h,104630.02,104722.9,104500.0,104715.29,26422956.0562,13626973.5637,12795982.4925,usd,13626973.5637,12795982.4925
2025-01-26 11:00:00,Binance,BTC,1h,104715.29,104847.69,104662.05,104818.69,19195180.2349,8741300.2472,10453879.9877,usd,8741300.2472,10453879.9877
2025-01-26 12:00:00,Binance,BTC,1h,104818.68,104890.0,104703.58,104890.0,20375052.3671,10408397.2708,9966655.0963,usd,10408397.2708,9966655.0963
2025-01-26 13:00:00,Binance,BTC,1h,104890.0,105126.11,104838.43,104961.73,54959511.3184,37260247.1924,17699264.126,usd,37260247.1924,17699264.126
2025-01-26 14:00:00,Binance,BTC,1h,104961.74,105003.54,104804.0,104944.0,22370818.6071,10679228.2716,11691590.3355,usd,10679228.2716,11691590.3355
2025-01-26 15:00:00,Binance,BTC,1h,104944.0,105093.22,104887.7,104967.01,21589968.0367,10976838.2068,10613129.8299,usd,10976838.2068,10613129.8299
2025-01-26 16:00:00,Binance,BTC,1h,104967.02,105040.64,104896.0,104938.02,17420272.3166,6633437.4056,10786834.911,usd,6633437.4056,10786834.911
2025-01-26 17:00:00,Binance,BTC,1h,104938.01,105050.0,104912.53,104945.11,19146322.3749,9649009.6049,9497312.77,usd,9649009.6049,9497312.77
2025-01-26 18:00:00,Binance,BTC,1h,104945.12,105260.36,104906.89,105175.11,37334157.7843,20216049.2955,17118108.4888,usd,20216049.2955,17118108.4888
2025-01-26 19:00:00,Binance,BTC,1h,105175.11,105240.0,105040.0,105081.63,17132108.0575,6500766.3033,10631341.7542,usd,6500766.3033,10631341.7542
2025-01-26 20:00:00,Binance,BTC,1h,105081.64,105200.0,104918.52,104949.99,21703985.7634,7503364.0601,14200621.7033,usd,7503364.0601,14200621.7033
2025-01-26 21:00:00,Binance,BTC,1h,104949.99,105006.0,104552.48,104557.19,41179152.5999,16281615.663,24897536.9369,usd,16281615.663,24897536.9369
2025-01-26 22:00:00,Binance,BTC,1h,104557.19,104730.98,104300.01,104330.22,52207135.6887,19756644.5308,32450491.1579,usd,19756644.5308,32450491.1579
2025-01-26 23:00:00,Binance,BTC,1h,104330.21,104330.21,102520.44,102620.0,291504715.1592,120564828.531,170939886.6282,usd,120564828.531,170939886.6282
2025-01-27 00:00:00,Binance,BTC,1h,102620.01,103260.0,101600.0,101728.0,245883668.0175,107124790.4338,138758877.5837,usd,107124790.4338,138758877.5837
2025-01-27 01:00:00,Binance,BTC,1h,101728.0,102085.04,101168.8,101308.29,240890762.7286,113399793.2698,127490969.4588,usd,113399793.2698,127490969.4588
2025-01-27 02:00:00,Binance,BTC,1h,101308.29,101688.0,100835.25,101000.0,234523363.0437,102706196.0147,131817167.029,usd,102706196.0147,131817167.029
2025-01-27 03:00:00,Binance,BTC,1h,100999.99,101858.19,100720.53,101395.64,128171699.452,57874767.3102,70296932.1418,usd,57874767.3102,70296932.1418
2025-01-27 04:00:00,Binance,BTC,1h,101395.64,101399.99,100227.01,100410.04,202363345.054,72283608.8415,130079736.2125,usd,72283608.8415,130079736.2125
2025-01-27 05:00:00,Binance,BTC,1h,100410.04,100732.0,99713.37,100374.08,263455078.1074,105572713.2373,157882364.8701,usd,105572713.2373,157882364.8701
2025-01-27 06:00:00,Binance,BTC,1h,100374.07,100491.99,98721.0,98956.32,381513773.8257,163509449.4202,218004324.4055,usd,163509449.4202,218004324.4055
2025-01-27 07:00:00,Binance,BTC,1h,98956.31,99415.92,97777.77,99048.02,412032758.2147,189155712.1629,222877046.0518,usd,189155712.1629,222877046.0518
2025-01-27 08:00:00,Binance,BTC,1h,99048.01,99367.73,98700.0,99043.77,182223633.1216,89292047.4045,92931585.7171,usd,89292047.4045,92931585.7171
2025-01-27 09:00:00,Binance,BTC,1h,99043.78,99533.33,98800.0,99424.38,155746673.9427,82112430.004,73634243.9387,usd,82112430.004,73634243.9387
2025-01-27 10:00:00,Binance,BTC,1h,99424.37,99454.76,98263.49,98392.74,177275476.2879,71689444.1215,105586032.1664,usd,71689444.1215,105586032.1664
2025-01-27 11:00:00,Binance,BTC,1h,98392.74,99362.03,98324.01,98761.13,156864473.1004,82451831.3231,74412641.7773,usd,82451831.3231,74412641.7773
2025-01-27 12:00:00,Binance,BTC,1h,98761.12,100910.27,98714.28,100619.68,216018214.4072,120846396.6679,95171817.7393,usd,120846396.6679,95171817.7393
2025-01-27 13:00:00,Binance,BTC,1h,100619.68,101666.66,100000.0,100483.99,377093703.0094,184708243.7075,192385459.3019,usd,184708243.7075,192385459.3019
2025-01-27 14:00:00,Binance,BTC,1h,100483.98,102317.94,100105.54,101920.89,315056850.3631,168135251.0209,146921599.3422,usd,168135251.0209,146921599.3422
2025-01-27 15:00:00,Binance,BTC,1h,101920.88,102118.49,100852.0,101112.03,236973467.7554,104765482.9837,132207984.7717,usd,104765482.9837,132207984.7717
2025-01-27 16:00:00,Binance,BTC,1h,101112.03,101250.56,99566.25,99744.0,234715661.9769,93841454.8014,140874207.1755,usd,93841454.8014,140874207.1755
2025-01-27 17:00:00,Binance,BTC,1h,99744.0,100050.02,99049.98,99150.01,174442310.9572,79917952.0579,94524358.8993,usd,79917952.0579,94524358.8993
2025-01-27 18:00:00,Binance,BTC,1h,99150.01,99753.89,98864.0,99180.0,153519165.741,58943527.8854,94575637.8556,usd,58943527.8854,94575637.8556
2025-01-27 19:00:00,Binance,BTC,1h,99180.0,99952.0,99175.03,99700.02,122894336.8987,62832156.0191,60062180.8796,usd,62832156.0191,60062180.8796
2025-01-27 20:00:00,Binance,BTC,1h,99700.01,101750.4,99606.46,101386.5,154997760.6413,78663216.9843,76334543.657,usd,78663216.9843,76334543.657
2025-01-27 21:00:00,Binance,BTC,1h,101386.11,102405.0,100954.0,101349.67,186022403.4198,94099236.7426,91923166.6772,usd,94099236.7426,91923166.6772
2025-01-27 22:00:00,Binance,BTC,1h,101349.67,101961.09,101277.77,101637.18,55702293.9212,29231338.9816,26470954.9396,usd,29231338.9816,26470954.9396
2025-01-27 23:00:00,Binance,BTC,1h,101637.18,102183.21,101637.18,102082.83,84505448.915,48412719.4233,36092729.4917,usd,48412719.4233,36092729.4917
2025-01-28 00:00:00,Binance,BTC,1h,102082.83,102892.0,101777.0,101856.01,121378707.1981,58660481.1394,62718226.0587,usd,58660481.1394,62718226.0587
2025-01-28 01:00:00,Binance,BTC,1h,101856.0,102000.0,101382.66,101382.67,83266409.4076,41606017.1741,41660392.2335,usd,41606017.1741,41660392.2335
2025-01-28 02:00:00,Binance,BTC,1h,101382.66,102436.79,101334.55,102402.01,83531734.1477,38958090.3813,44573643.7664,usd,38958090.3813,44573643.7664
2025-01-28 03:00:00,Binance,BTC,1h,102402.01,102880.0,102026.02,102636.32,86637126.8335,39411091.4042,47226035.4293,usd,39411091.4042,47226035.4293
2025-01-28 04:00:00,Binance,BTC,1h,102636.32,103371.24,102600.0,102901.45,86779990.6931,46007724.8862,40772265.8069,usd,46007724.8862,40772265.8069
2025-01-28 05:00:00,Binance,BTC,1h,102901.45,103339.61,102812.9,103014.59,61887292.3139,28459960.2864,33427332.0275,usd,28459960.2864,33427332.0275
2025-01-28 06:00:00,Binance,BTC,1h,103014.6,103200.0,102599.2,102744.38,47737229.8479,18303508.2755,29433721.5724,usd,18303508.2755,29433721.5724
2025-01-28 07:00:00,Binance,BTC,1h,102744.39,103343.65,102527.39,102789.72,76975554.2997,41005095.5562,35970458.7435,usd,41005095.5562,35970458.7435
2025-01-28 08:00:00,Binance,BTC,1h,102789.72,103028.53,102607.34,102851.23,44001834.9681,20439616.5954,23562218.3727,usd,20439616.5954,23562218.3727
2025-01-28 09:00:00,Binance,BTC,1h,102851.23,102965.28,102393.94,102955.99,68633622.7437,31394232.8172,37239389.9265,usd,31394232.8172,37239389.9265
2025-01-28 10:00:00,Binance,BTC,1h,102955.99,103181.82,102600.79,102745.36,49498776.8694,24562414.5706,24936362.2988,usd,24562414.5706,24936362.2988
2025-01-28 11:00:00,Binance,BTC,1h,102745.37,102943.07,102564.77,102762.01,48727585.4897,27178061.2691,21549524.2206,usd,27178061.2691,21549524.2206
2025-01-28 12:00:00,Binance,BTC,1h,102762.02,102988.6,102476.63,102599.99,54666621.3217,27937762.5731,26728858.7486,usd,27937762.5731,26728858.7486
2025-01-28 13:00:00,Binance,BTC,1h,102599.99,102938.71,102482.35,102597.36,42703857.6821,21760222.4812,20943635.2009,usd,21760222.4812,20943635.2009
2025-01-28 14:00:00,Binance,BTC,1h,102597.37,102891.33,101815.26,102641.99,198919419.4097,95332943.9158,103586475.4939,usd,95332943.9158,103586475.4939
2025-01-28 15:00:00,Binance,BTC,1h,102642.0,103800.0,102504.0,102777.99,228556325.2792,125284750.5168,103271574.7624,usd,125284750.5168,103271574.7624
2025-01-28 16:00:00,Binance,BTC,1h,102777.99,102907.98,101906.24,102250.01,158203220.6521,76556179.7288,81647040.9233,usd,76556179.7288,81647040.9233
2025-01-28 17:00:00,Binance,BTC,1h,102250.01,103098.0,102220.07,102572.82,144012107.2069,80494823.2269,63517283.98,usd,80494823.2269,63517283.98
2025-01-28 18:00:00,Binance,BTC,1h,102572.82,103108.0,102160.0,102205.79,106679512.954,49165905.8577,57513607.0963,usd,49165905.8577,57513607.0963
2025-01-28 19:00:00,Binance,BTC,1h,102205.78,102660.0,101820.15,102424.24,72419298.173,33319964.2164,39099333.9566,usd,33319964.2164,39099333.9566
2025-01-28 20:00:00,Binance,BTC,1h,102424.24,102538.0,101197.04,101264.48,98229550.5551,38566671.4862,59662879.0689,usd,38566671.4862,59662879.0689
2025-01-28 21:00:00,Binance,BTC,1h,101264.02,101547.22,100272.68,100334.01,138762386.3764,61747887.9221,77014498.4543,usd,61747887.9221,77014498.4543
2025-01-28 22:00:00,Binance,BTC,1h,100334.0,101404.0,100274.96,101265.63,86302350.72,44800818.2445,41501532.4755,usd,44800818.2445,41501532.4755
2025-01-28 23:00:00,Binance,BTC,1h,101265.63,101450.0,100750.0,101335.52,65466808.972,30403425.7804,35063383.1916,usd,30403425.7804,35063383.1916
2025-01-29 00:00:00,Binance,BTC,1h,101335.52,101819.67,101328.01,101702.59,51144558.333,26680815.3976,24463742.9354,usd,26680815.3976,24463742.9354
2025-01-29 01:00:00,Binance,BTC,1h,101702.6,101993.68,101461.12,101845.02,47367245.1094,20359886.0426,27007359.0668,usd,20359886.0426,27007359.0668
2025-01-29 02:00:00,Binance,BTC,1h,101845.02,102319.69,101696.01,101795.4,37304093.1675,17794798.968,19509294.1995,usd,17794798.968,19509294.1995
2025-01-29 03:00:00,Binance,BTC,1h,101795.41,102162.8,101764.24,102038.2,36862100.8033,14528713.4743,22333387.329,usd,14528713.4743,22333387.329
2025-01-29 04:00:00,Binance,BTC,1h,102038.21,102190.0,101955.51,102001.06,33023333.0094,13839237.0475,19184095.9619,usd,13839237.0475,19184095.9619
2025-01-29 05:00:00,Binance,BTC,1h,102001.06,102384.61,101980.27,102262.0,42393780.3339,23814684.0475,18579096.2864,usd,23814684.0475,18579096.2864
2025-01-29 06:00:00,Binance,BTC,1h,102262.0,102853.53,102237.05,102801.64,58707843.3192,36387818.9168,22320024.4024,usd,36387818.9168,22320024.4024
2025-01-29 07:00:00,Binance,BTC,1h,102801.64,102815.66,102449.97,102755.82,46523261.1795,22507719.9558,24015541.2237,usd,22507719.9558,24015541.2237
2025-01-29 08:00:00,Binance,BTC,1h,102755.81,103000.0,102680.0,102732.03,54272513.7014,29404502.7712,24868010.9302,usd,29404502.7712,24868010.9302
2025-01-29 09:00:00,Binance,BTC,1h,102732.03,102770.0,102303.68,102334.4,65226186.9198,31555447.5874,33670739.3324,usd,31555447.5874,33670739.3324
2025-01-29 10:00:00,Binance,BTC,1h,102334.41,102726.77,102180.65,102547.01,39004031.6298,20684829.1197,18319202.5101,usd,20684829.1197,18319202.5101
2025-01-29 11:00:00,Binance,BTC,1h,102547.01,102809.52,102425.87,102646.0,68241920.8579,46443726.762,21798194.0959,usd,46443726.762,21798194.0959
2025-01-29 12:00:00,Binance,BTC,1h,102646.0,102842.04,102220.13,102229.85,80877867.6978,44157049.1034,36720818.5944,usd,44157049.1034,36720818.5944
2025-01-29 13:00:00,Binance,BTC,1h,102229.85,102330.81,101699.59,101836.23,178838546.8287,62333383.084,116505163.7447,usd,62333383.084,116505163.7447
